id_link_grouplab,tipo,nodo_padre,nombre_grupo_investigacion,sigla_grupo_investigacion,titulo,titulo_original,titulo_normalizado,autor_1,autor_2,autor_3,autor_4,autor_5,issn,isbn,revista,ano
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Innovación en los procesos de autoevaluación de la Licenciatura en Música de la UNAC,Innovación en los procesos de autoevaluación de la Licenciatura en Música de la UNAC,innovacion en los procesos de autoevaluacion de la licenciatura en musica de la unac,,,,,,,,,2018
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Creación de un ciclo de piezas para guitarra inspirado en la vida y las experiencias de violencia de docentes de la ciudad de Medellín,Creación de un ciclo de piezas para guitarra inspirado en la vida y las experiencias de violencia de docentes de la ciudad de Medellín,creacion de un ciclo de piezas para guitarra inspirado en la vida y las experiencias de violencia de docentes de la ciudad de medellin,,,,,,,,,2018
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Games and teachings in my world,Games and teachings in my world,games and teachings in my world,,,,,,,,,2018
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Sistema Institucional de Evaluación de Estudiantes Universitarios ¿ UNAC. Desde una visión pedagógica comprensiva restauradora.,Sistema Institucional de Evaluación de Estudiantes Universitarios ¿ UNAC. Desde una visión pedagógica comprensiva restauradora.,sistema institucional de evaluacion de estudiantes universitarios ¿ unac desde una vision pedagogica comprensiva restauradora,,,,,,,,,2018
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Opera Biblica Ester,Opera Biblica Ester,opera biblica ester,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,NEUROAPRENDIZAJE UNA PROPUESTA EDUCATIVA: HERRAMIENTAS PARA DINAMIZAR LA PRAXIS DEL DOCENTE,NEUROAPRENDIZAJE UNA PROPUESTA EDUCATIVA: HERRAMIENTAS PARA DINAMIZAR LA PRAXIS DEL DOCENTE,neuroaprendizaje una propuesta educativa herramientas para dinamizar la praxis del docente,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Mecanismos, políticas y estrategias de gestión para la apropiación e implementación de la propuesta pedagógica de la Unac","Mecanismos, políticas y estrategias de gestión para la apropiación e implementación de la propuesta pedagógica de la Unac",mecanismos politicas y estrategias de gestion para la apropiacion e implementacion de la propuesta pedagogica de la unac,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Un Acercamiento al Papel de la Música en la Comunidad Jiw del Sector Barranco Colorado,Un Acercamiento al Papel de la Música en la Comunidad Jiw del Sector Barranco Colorado,un acercamiento al papel de la musica en la comunidad jiw del sector barranco colorado,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Investigación Formativa en Música,Investigación Formativa en Música,investigacion formativa en musica,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"El diseño curricular desde la perspectiva socio-formativa, una oportunidad para integrar al estudiante como ser holístico","El diseño curricular desde la perspectiva socio-formativa, una oportunidad para integrar al estudiante como ser holístico",el diseno curricular desde la perspectiva socio-formativa una oportunidad para integrar al estudiante como ser holistico,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Historia de la Corporación Universitaria Adventista 2001 a 2009: Avances y gestión,Historia de la Corporación Universitaria Adventista 2001 a 2009: Avances y gestión,historia de la corporacion universitaria adventista 2001 a 2009 avances y gestion,,,,,,,,,2001
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Configuración de la propuesta pedagógica para la Corporación Universitaria Adventista,Configuración de la propuesta pedagógica para la Corporación Universitaria Adventista,configuracion de la propuesta pedagogica para la corporacion universitaria adventista,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Formación docente en los diferentes niveles de educación,Formación docente en los diferentes niveles de educación,formacion docente en los diferentes niveles de educacion,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Formación de Maestros en Antioquia y Chocó: Una Perspectiva en Clave de Educación para la Paz y Construcción de Ciudadanía,Formación de Maestros en Antioquia y Chocó: Una Perspectiva en Clave de Educación para la Paz y Construcción de Ciudadanía,formacion de maestros en antioquia y choco una perspectiva en clave de educacion para la paz y construccion de ciudadania,,,,,,,,,2017
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Intervención de las Problemáticas Familiares en la Comuna 13 Barrio la Divisa en la Ciudad de Medellín,Intervención de las Problemáticas Familiares en la Comuna 13 Barrio la Divisa en la Ciudad de Medellín,intervencion de las problematicas familiares en la comuna 13 barrio la divisa en la ciudad de medellin,,,,,,,,,2016
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Potencialidad de Éxito para Obtener Reconocimiento de Investigador Colciencias Caso: Facultad de Educación, UNAC","Potencialidad de Éxito para Obtener Reconocimiento de Investigador Colciencias Caso: Facultad de Educación, UNAC",potencialidad de exito para obtener reconocimiento de investigador colciencias caso facultad de educacion unac,,,,,,,,,2016
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,ESTRATEGIAS DE MEJORAMIENTO E IMPLEMENTACIÓN DEL DOMINIO DEL INGLÉS COMO SEGUNDA LENGUA (ESL) PARA LOS DOCENTES DE LOS COLEGIOS ADVENTISTAS DE LA ASOCIACIÓN CENTRO OCCIDENTAL EN COLOMBIA,ESTRATEGIAS DE MEJORAMIENTO E IMPLEMENTACIÓN DEL DOMINIO DEL INGLÉS COMO SEGUNDA LENGUA (ESL) PARA LOS DOCENTES DE LOS COLEGIOS ADVENTISTAS DE LA ASOCIACIÓN CENTRO OCCIDENTAL EN COLOMBIA,estrategias de mejoramiento e implementacion del dominio del ingles como segunda lengua (esl) para los docentes de los colegios adventistas de la asociacion centro occidental en colombia,,,,,,,,,2016
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Red de Apoyo a los Colegios Adventistas en el Área de las TIC y su Uso en Aplicaciones para Ciencias Básicas,Red de Apoyo a los Colegios Adventistas en el Área de las TIC y su Uso en Aplicaciones para Ciencias Básicas,red de apoyo a los colegios adventistas en el area de las tic y su uso en aplicaciones para ciencias basicas,,,,,,,,,2016
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,La Comprensión del Concepto Límite de una Función en un Punto en el Marco de la Teoría de Pirie y Kieren,La Comprensión del Concepto Límite de una Función en un Punto en el Marco de la Teoría de Pirie y Kieren,la comprension del concepto limite de una funcion en un punto en el marco de la teoria de pirie y kieren,,,,,,,,,2015
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Investigadores, temáticas y tendencias en la Neuroplasticidad Aplicada a la Educación Musical","Investigadores, temáticas y tendencias en la Neuroplasticidad Aplicada a la Educación Musical",investigadores tematicas y tendencias en la neuroplasticidad aplicada a la educacion musical,,,,,,,,,2015
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Fundamentación teórica y metodologica de la Propuesta pedagogica Unac "" Hacia una pedagogía comprensiva-restauradora","Fundamentación teórica y metodologica de la Propuesta pedagogica Unac "" Hacia una pedagogía comprensiva-restauradora","fundamentacion teorica y metodologica de la propuesta pedagogica unac "" hacia una pedagogia comprensiva-restauradora",,,,,,,,,2015
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Detección Temprana de Trastornos del Espectro de Autismo en Niños de 16 a 30 Meses de Edad del Occidente de Medellín,Detección Temprana de Trastornos del Espectro de Autismo en Niños de 16 a 30 Meses de Edad del Occidente de Medellín,deteccion temprana de trastornos del espectro de autismo en ninos de 16 a 30 meses de edad del occidente de medellin,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Canto y Cultura,Canto y Cultura,canto y cultura,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Agrupaciones Corales en el entorno social,Agrupaciones Corales en el entorno social,agrupaciones corales en el entorno social,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Factores que inciden en la deserción de estudiantes de la Licenciatura en Educación Básica con Énfasis en Humanidades: Español e Inglés,Factores que inciden en la deserción de estudiantes de la Licenciatura en Educación Básica con Énfasis en Humanidades: Español e Inglés,factores que inciden en la desercion de estudiantes de la licenciatura en educacion basica con enfasis en humanidades espanol e ingles,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Revisión Teórica sobre las Dificultades en el Aprendizaje de las Matemáticas,Revisión Teórica sobre las Dificultades en el Aprendizaje de las Matemáticas,revision teorica sobre las dificultades en el aprendizaje de las matematicas,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,La musica y la reforma alemana del siglo XVI,La musica y la reforma alemana del siglo XVI,la musica y la reforma alemana del siglo xvi,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Fundamentación teórica de la línea de investigación en didáctica de las matemáticas,Fundamentación teórica de la línea de investigación en didáctica de las matemáticas,fundamentacion teorica de la linea de investigacion en didactica de las matematicas,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,IMPLEMENTACIÓN DE LAS INTELIGENCIAS MÚLTIPLES EN LA EDUCACIÓN PRIMARIA,IMPLEMENTACIÓN DE LAS INTELIGENCIAS MÚLTIPLES EN LA EDUCACIÓN PRIMARIA,implementacion de las inteligencias multiples en la educacion primaria,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"La motivación al Pensamiento Crítico y la Capacidad Cognitiva de los estudiantes de la de Corporación Universitaria Adventista, Medellín: Colombia.","La motivación al Pensamiento Crítico y la Capacidad Cognitiva de los estudiantes de la de Corporación Universitaria Adventista, Medellín: Colombia.",la motivacion al pensamiento critico y la capacidad cognitiva de los estudiantes de la de corporacion universitaria adventista medellin colombia,,,,,,,,,2014
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Propuesta Pedagógica en la UNAC - Fase II,Propuesta Pedagógica en la UNAC - Fase II,propuesta pedagogica en la unac - fase ii,,,,,,,,,2013
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,DESCRIPTORES EVALUATIVOS DE LOS NIÑOS DE 1 A 5 AÑOS DEL PROGRAMA BUEN COMIENZO DE LA CIUDAD DE MEDELLÍN,DESCRIPTORES EVALUATIVOS DE LOS NIÑOS DE 1 A 5 AÑOS DEL PROGRAMA BUEN COMIENZO DE LA CIUDAD DE MEDELLÍN,descriptores evaluativos de los ninos de 1 a 5 anos del programa buen comienzo de la ciudad de medellin,,,,,,,,,2013
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Respuestas psicofisiológicas ante la escucha de diferentes géneros musicales de contenido religioso-cristiano (música cristiana),Respuestas psicofisiológicas ante la escucha de diferentes géneros musicales de contenido religioso-cristiano (música cristiana),respuestas psicofisiologicas ante la escucha de diferentes generos musicales de contenido religioso-cristiano (musica cristiana),,,,,,,,,2013
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Diseño Modelo Pedagógico Corporación Universitaria Adventista (UNAC),Diseño Modelo Pedagógico Corporación Universitaria Adventista (UNAC),diseno modelo pedagogico corporacion universitaria adventista (unac),,,,,,,,,2013
1,Investigación y desarrollo,Formación del Recurso Humano,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Hacia un modelo E-learning en la UNAC,Hacia un modelo E-learning en la UNAC,hacia un modelo e-learning en la unac,,,,,,,,,2011
1,Obras o productos,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"characterizing the style and collective idea in the work of satoshi yagisawa ""The Nazca Lines""","characterizing the style and collective idea in the work of satoshi yagisawa ""The Nazca Lines""","characterizing the style and collective idea in the work of satoshi yagisawa ""the nazca lines""",,,,,,,,,2023
